date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:39	45547/45547	---M--	200	added ('OK')	image/png	etag:W/%22b1eb-1861e4d8be6%22	https://edu.algebraxyz.com/assets/images/icons/apps/twitter.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/apps/twitter.png	(from https://edu.algebraxyz.com/apps.html)
18:46:40	1093474/1093474	---M--	200	added ('OK')	image/png	etag:W/%2210af62-1861e4d8be6%22	https://edu.algebraxyz.com/assets/images/icons/apps/vscode.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/apps/vscode.png	(from https://edu.algebraxyz.com/apps.html)
18:46:40	3159/3159	---M--	200	added ('OK')	image/png	etag:W/%22c57-1861e4d8bea%22	https://edu.algebraxyz.com/assets/images/icons/apps/y8.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/apps/y8.png	(from https://edu.algebraxyz.com/apps.html)
18:46:40	14475/14475	---M--	200	added ('OK')	image/png	etag:W/%22388b-1861e4d8bea%22	https://edu.algebraxyz.com/assets/images/icons/apps/yt.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/apps/yt.png	(from https://edu.algebraxyz.com/apps.html)
18:46:40	32174/32174	---M--	200	added ('OK')	image/png	etag:W/%227dae-1861e4d8bea%22	https://edu.algebraxyz.com/assets/images/icons/apps/whatsapp.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/apps/whatsapp.png	(from https://edu.algebraxyz.com/apps.html)
18:46:41	110384/110384	---M--	200	added ('OK')	image/png	etag:W/%221af30-1861e4d8bea%22	https://edu.algebraxyz.com/assets/images/icons/bh.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/bh.png	(from https://edu.algebraxyz.com/math.html)
18:46:41	92072/92072	---M--	200	added ('OK')	image/png	etag:W/%22167a8-1861e4d8bea%22	https://edu.algebraxyz.com/assets/images/icons/bh2.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/bh2.png	(from https://edu.algebraxyz.com/math.html)
18:46:41	118146/118146	---M--	200	added ('OK')	image/png	etag:W/%221cd82-1861e4d8bde%22	https://edu.algebraxyz.com/assets/images/icons/BlooketUI.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/BlooketUI.png	(from https://edu.algebraxyz.com/math.html)
18:46:41	128977/128977	---M--	200	added ('OK')	image/png	etag:W/%221f7d1-1861e4d8be2%22	https://edu.algebraxyz.com/assets/images/icons/CN.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/CN.png	(from https://edu.algebraxyz.com/math.html)
18:46:41	32846/32846	---M--	200	added ('OK')	image/png	etag:W/%22804e-1869a4b0cc4%22	https://edu.algebraxyz.com/assets/images/icons/kahoot.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/icons/kahoot.png	(from https://edu.algebraxyz.com/math.html)
18:46:42	4286/4286	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2210be-18629ae450e%22	https://edu.algebraxyz.com/assets/images/branding/favicon/interstellar.ico	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/images/branding/favicon/interstellar.ico	(from https://edu.algebraxyz.com/widget.html)
18:46:42	1817/1817	---MCZ	200	added ('OK')	application/javascript	etag:W/%22719-186a7e35844%22	https://edu.algebraxyz.com/assets/js/settings/themes.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/assets/js/settings/themes.js	(from https://edu.algebraxyz.com/settings.html)
18:46:43	114345/114345	---MCZ	200	added ('OK')	text/css	etag:W/%221bea9-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:43	21984/21984	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:53%20GMT	http://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	C:/Users/iamwi/Downloads/Inter/maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:43	4475/4475	---MCZ	200	added ('OK')	text/css	etag:W/%22117b-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/css/style.css	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/css/style.css	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:43	10160/10160	---M--	200	added ('OK')	image/png	etag:W/%2227b0-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/favicon.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/favicon.png	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:44	14280/14280	---M--	200	added ('OK')	image/png	etag:W/%2237c8-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/mobile/icon.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/mobile/icon.png	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:45	4717/4717	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2023:46:45%20GMT	https://edu.algebraxyz.com/cdn-cgi/l/email-protection	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/cdn-cgi/l/email-protection.html	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:45	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226407c11e-4d7%22	https://edu.algebraxyz.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:48	35601/35601	---MCZ	200	added ('OK')	application/javascript	etag:W/%222616d3564578d8f845813483352802a9%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/js/bootstrap.min.js	C:/Users/iamwi/Downloads/Inter/maxcdn.bootstrapcdn.com/bootstrap/3.3.1/js/bootstrap.min.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:49	1300/1300	---MCZ	200	added ('OK')	application/javascript	etag:W/%22514-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/external/jquery.cookie-1.4.1.min.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/external/jquery.cookie-1.4.1.min.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:49	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/iamwi/Downloads/Inter/www.google-analytics.com/analytics.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:50	6249/6249	---MCZ	200	added ('OK')	application/javascript	etag:W/%221869-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/external/retina.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/external/retina.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:50	938/938	---MCZ	200	added ('OK')	application/javascript	etag:W/%223aa-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/storage.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/storage.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:51	2207/2207	---MCZ	200	added ('OK')	application/javascript	etag:W/%2289f-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/helpers.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/helpers.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:52	24137/24137	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e49-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/external/fastclick.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/external/fastclick.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:52	2278/2278	---MCZ	200	added ('OK')	application/javascript	etag:W/%228e6-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/analytics.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/analytics.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:53	7322/7322	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c9a-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/gameobjects.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/gameobjects.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:53	2415/2415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2296f-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/event.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/event.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:53	12148/12148	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f74-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/detector.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/detector.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:53	7124/7124	---MCZ	200	added ('OK')	application/javascript	etag:W/%221bd4-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/ui.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/ui.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:54	2082/2082	---MCZ	200	added ('OK')	application/javascript	etag:W/%22822-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/game.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/game.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:54	4652/4652	---MCZ	200	added ('OK')	application/javascript	etag:W/%22122c-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/js/app.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/js/app.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:54	108/108	---MCZ	404	error ('Not%20Found')	text/plain	date:Mon,%2013%20Mar%202023%2023:46:54%20GMT	https://edu.algebraxyz.com/play/retro-bowl/assets/js/main.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/retro-bowl/assets/js/main.js	(from https://edu.algebraxyz.com/play/retro-bowl/index.html)
18:46:55	84245/84245	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	C:/Users/iamwi/Downloads/Inter/ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:56	112121/112121	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/angularjs/1.3.0-beta.17/angular.min.js	C:/Users/iamwi/Downloads/Inter/ajax.googleapis.com/ajax/libs/angularjs/1.3.0-beta.17/angular.min.js	(from https://edu.algebraxyz.com/play/particle-clicker/index.html)
18:46:56	583/583	---M--	200	added ('OK')	image/png	etag:W/%22247-1861e4d8c0a%22	https://edu.algebraxyz.com/play/retro-bowl/html5game/splash.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/retro-bowl/html5game/splash.png	(from https://edu.algebraxyz.com/play/retro-bowl/index.html)
18:46:56	2068229/2068229	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f8f05-1861e4d8c02%22	https://edu.algebraxyz.com/play/retro-bowl/html5game/RetroBowl.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/retro-bowl/html5game/RetroBowl.js	(from https://edu.algebraxyz.com/play/retro-bowl/index.html)
18:46:56	111/111	---MCZ	404	error ('Not%20Found')	text/plain	date:Mon,%2013%20Mar%202023%2023:46:56%20GMT	https://edu.algebraxyz.com/play/stickman-hook/assets/js/main.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/stickman-hook/assets/js/main.js	(from https://edu.algebraxyz.com/play/stickman-hook/index.html)
18:46:57	5587/5587	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215d3-1861e4d8c1a%22	https://edu.algebraxyz.com/play/stickman-hook/poki3.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/stickman-hook/poki3.js	(from https://edu.algebraxyz.com/play/stickman-hook/index.html)
18:46:57	1216817/1216817	---MCZ	200	added ('OK')	application/javascript	etag:W/%22129131-1861e4d8c12%22	https://edu.algebraxyz.com/play/stickman-hook/bundle.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/stickman-hook/bundle.js	(from https://edu.algebraxyz.com/play/stickman-hook/index.html)
18:46:57	878537/878537	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d67c9-1861e4d8c7a%22	https://edu.algebraxyz.com/play/subway-surfers-unity/4399.z.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/subway-surfers-unity/4399.z.js	(from https://edu.algebraxyz.com/play/subway-surfers-unity/index.html)
18:46:58	1436/1436	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c-1861e4d8d12%22	https://edu.algebraxyz.com/play/subway-surfers-unity/master-loader.js	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/subway-surfers-unity/master-loader.js	(from https://edu.algebraxyz.com/play/subway-surfers-unity/index.html)
18:46:58	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224f6f-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.eot	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.eot	(from https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css)
18:46:58	20335/20335	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224f6f-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.eot?	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regulard41d.eot	(from https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css)
18:46:58	23320/23320	---M--	200	added ('OK')	font/woff	etag:W/%225b18-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.woff	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.woff	(from https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css)
18:46:58	41280/41280	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a140-1862418aee0%22	https://edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.ttf	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.ttf	(from https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css)
18:46:59	62926/62926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f5ce-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.svg	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/fonts/glyphicons-halflings-regular.svg	(from https://edu.algebraxyz.com/play/particle-clicker/css/bootstrap.min.css)
18:46:59	3142/3142	---M--	200	added ('OK')	image/png	etag:W/%22c46-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/pc32sw.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/pc32sw.png	(from https://edu.algebraxyz.com/play/particle-clicker/css/style.css)
18:46:59	3876/3876	---M--	200	added ('OK')	image/png	etag:W/%22f24-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/pc32.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/pc32.png	(from https://edu.algebraxyz.com/play/particle-clicker/css/style.css)
18:46:59	7251/7251	---M--	200	added ('OK')	image/png	etag:W/%221c53-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/pc32sw@2x.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/pc32sw@2x.png	(from https://edu.algebraxyz.com/play/particle-clicker/css/style.css)
18:47:00	9520/9520	---M--	200	added ('OK')	image/png	etag:W/%222530-1862418aedc%22	https://edu.algebraxyz.com/play/particle-clicker/assets/pc32@2x.png	C:/Users/iamwi/Downloads/Inter/edu.algebraxyz.com/play/particle-clicker/assets/pc32@2x.png	(from https://edu.algebraxyz.com/play/particle-clicker/css/style.css)
